        2 192
        a b
    2.455807E-01   -2.754899E-01
    4.433348E-01    4.196977E-01
    8.933067E-02    5.904187E-01
   -2.427013E-01    2.897193E-01
   -4.770763E-01   -4.409842E-01
   -1.523693E-01   -6.374126E-01
    1.625729E-01   -3.579075E-01
    3.847408E-01    3.614805E-01
    5.270982E-02    5.490603E-01
   -2.719972E-01    2.648396E-01
   -4.966073E-01   -4.621580E-01
   -6.577401E-01   -6.509965E-01
   -7.724862E-01   -7.641835E-01
   -8.530523E-01   -8.449968E-01
   -9.092042E-01   -9.011278E-01
   -9.531503E-01   -9.403803E-01
   -9.726812E-01   -9.713334E-01
   -5.063722E-01   -9.840803E-01
   -8.889222E-02   -6.067137E-01
    2.040768E-01    1.850807E-01
   -7.668519E-02    4.224249E-01
   -3.598883E-01    1.736893E-01
   -5.625253E-01   -5.234011E-01
   -7.041261E-01   -6.973006E-01
   -8.066652E-01   -7.966534E-01
   -8.774662E-01   -8.688008E-01
   -4.355721E-01   -9.179478E-01
   -4.006433E-02   -5.564018E-01
    2.406979E-01    2.191942E-01
    4.384518E-01    4.480165E-01
    5.800529E-01    5.865456E-01
    6.801507E-01    6.859850E-01
    7.533927E-01    7.561433E-01
    8.022208E-01    8.080403E-01
    8.364007E-01    8.416722E-01
    3.700917E-01    8.658726E-01
   -4.250526E-02    4.868113E-01
   -3.354743E-01   -3.004846E-01
   -5.429943E-01   -5.381553E-01
   -6.894782E-01   -6.839684E-01
   -7.969003E-01   -7.863366E-01
   -8.701422E-01   -8.620191E-01
   -9.238533E-01   -9.130687E-01
   -9.604743E-01   -9.506209E-01
   -9.726812E-01   -9.761263E-01
   -9.726812E-01   -9.835319E-01
   -9.726812E-01   -9.826375E-01
   -9.726812E-01   -9.826375E-01
   -9.726812E-01   -9.826375E-01
   -9.726812E-01   -9.826375E-01
   -5.112553E-01   -9.826375E-01
   -9.377527E-02   -6.106534E-01
    2.016349E-01    1.812077E-01
    4.115958E-01    4.208009E-01
    5.629628E-01    5.678222E-01
    6.679437E-01    6.745062E-01
